create_Time,ticker,count
2/14/2021,BB,1
2/14/2021,BP,1
2/14/2021,BX,1
2/14/2021,BYD,1
2/14/2021,DO,1
2/14/2021,DTC,1
2/14/2021,EVER,1
2/14/2021,FSD,1
2/14/2021,LOGI,1
2/14/2021,META,1
2/14/2021,NCLH,1
2/14/2021,NOK,1
2/14/2021,NOW,1
2/14/2021,NVDA,1
2/14/2021,SPCE,1
2/14/2021,ON,1
2/14/2021,OPI,1
2/14/2021,OSTK,1
2/14/2021,PRE,1
2/14/2021,PSX,1
2/14/2021,PTON,1
2/14/2021,RKT,1
2/14/2021,SAIC,1
2/14/2021,SI,1
2/14/2021,TRUE,1
2/14/2021,UAL,1
2/14/2021,VS,1
2/14/2021,XOM,1
2/14/2021,XPEV,1
2/14/2021,ZOM,1
2/15/2021,PLTR,29
2/15/2021,GME,26
2/15/2021,AMC,24
2/15/2021,T,15
2/15/2021,RKT,10
2/15/2021,TSM,9
2/15/2021,OPEN,7
2/15/2021,AMD,6
2/15/2021,SNDL,6
2/15/2021,IBM,5
2/15/2021,HIMS,4
2/15/2021,DCF,4
2/15/2021,NSSC,3
2/15/2021,PG,3
2/15/2021,PLUG,3
2/15/2021,BB,3
2/15/2021,RSI,2
2/15/2021,NYC,2
2/15/2021,SG,1
2/15/2021,ED,1
2/15/2021,IBKR,1
2/15/2021,IE,1
2/15/2021,IMAX,1
2/15/2021,MRO,1
2/15/2021,MSM,1
2/15/2021,MT,1
2/15/2021,SA,1
2/15/2021,SAP,1
2/15/2021,SQ,1
2/15/2021,DO,1
2/15/2021,STLD,1
2/15/2021,TRQ,1
2/15/2021,UAL,1
2/15/2021,UBS,1
2/15/2021,UI,1
2/15/2021,VALE,1
2/15/2021,WE,1
2/15/2021,DTC,1
2/15/2021,CC,1
2/15/2021,C,1
2/15/2021,ALL,1
2/15/2021,AM,1
2/15/2021,APA,1
2/15/2021,BE,1
2/16/2021,TLRY,7
2/16/2021,ZOM,5
2/16/2021,SA,5
2/16/2021,GME,4
2/16/2021,AMC,1
2/16/2021,FCX,1
2/16/2021,IBKR,1
2/16/2021,FREE,1
2/16/2021,IDXX,1
2/16/2021,MT,1
2/16/2021,PLTR,1
2/16/2021,ZM,1
2/17/2021,GME,82
2/17/2021,PLTR,18
2/17/2021,SENS,9
2/17/2021,T,5
2/17/2021,DKNG,5
2/17/2021,PLUG,5
2/17/2021,C,4
2/17/2021,TLRY,4
2/17/2021,BB,3
2/17/2021,RKT,3
2/17/2021,SNDL,3
2/17/2021,LCA,2
2/17/2021,ALL,2
2/17/2021,WE,1
2/17/2021,UI,1
2/17/2021,UBS,1
2/17/2021,TSLA,1
2/17/2021,GAIN,1
2/17/2021,AMC,1
2/17/2021,ANY,1
2/17/2021,BY,1
2/17/2021,CRSR,1
2/17/2021,DTC,1
2/17/2021,FCEL,1
2/17/2021,FREE,1
2/17/2021,GOOD,1
2/17/2021,SNOW,1
2/17/2021,LOVE,1
2/17/2021,LTC,1
2/17/2021,OPEN,1
2/17/2021,PT,1
2/17/2021,QS,1
2/17/2021,RBC,1
2/17/2021,RIOT,1
2/17/2021,SHO,1
2/17/2021,SI,1
2/18/2021,GME,85
2/18/2021,PLTR,30
2/18/2021,BB,6
2/18/2021,CRSR,6
2/18/2021,T,5
2/18/2021,AMD,4
2/18/2021,AMC,4
2/18/2021,C,3
2/18/2021,V,3
2/18/2021,TECH,2
2/18/2021,SHO,2
2/18/2021,NOK,2
2/18/2021,ALL,2
2/18/2021,ANY,1
2/18/2021,CHWY,1
2/18/2021,CIO,1
2/18/2021,CUZ,1
2/18/2021,EDIT,1
2/18/2021,FREE,1
2/18/2021,HE,1
2/18/2021,HP,1
2/18/2021,IPA,1
2/18/2021,IT,1
2/18/2021,LIFE,1
2/18/2021,LINK,1
2/18/2021,NCLH,1
2/18/2021,NICE,1
2/18/2021,NOW,1
2/18/2021,ON,1
2/18/2021,OR,1
2/18/2021,PR,1
2/18/2021,QS,1
2/18/2021,RAM,1
2/18/2021,RC,1
2/18/2021,REAL,1
2/18/2021,SAN,1
2/18/2021,WE,1
2/19/2021,PLTR,46
2/19/2021,GME,41
2/19/2021,AMC,19
2/19/2021,TLRY,4
2/19/2021,APPH,4
2/19/2021,ON,4
2/19/2021,MU,3
2/19/2021,NCLH,3
2/19/2021,PRPL,3
2/19/2021,AM,3
2/19/2021,DO,2
2/19/2021,CCL,2
2/19/2021,BB,2
2/19/2021,SI,2
2/19/2021,UWMC,2
2/19/2021,TSLA,2
2/19/2021,SENS,2
2/19/2021,RKT,2
2/19/2021,RIOT,2
2/19/2021,PT,2
2/19/2021,WE,1
2/19/2021,IT,1
2/19/2021,AMD,1
2/19/2021,ARE,1
2/19/2021,BC,1
2/19/2021,BITF,1
2/19/2021,C,1
2/19/2021,CAN,1
2/19/2021,CUK,1
2/19/2021,DM,1
2/19/2021,EFT,1
2/19/2021,LOVE,1
2/19/2021,VERY,1
2/19/2021,MAIN,1
2/19/2021,MO,1
2/19/2021,NIO,1
2/19/2021,OR,1
2/19/2021,PM,1
2/19/2021,RCL,1
2/19/2021,SNDL,1
2/19/2021,T,1
2/19/2021,TSM,1
2/20/2021,GME,51
2/20/2021,PLTR,11
2/20/2021,AMC,10
2/20/2021,SNDL,7
2/20/2021,RKT,3
2/20/2021,BB,2
2/20/2021,DO,2
2/20/2021,DTC,2
2/20/2021,UWMC,2
2/20/2021,NOK,2
2/20/2021,MC,2
2/20/2021,TD,1
2/20/2021,AP,1
2/20/2021,ATNX,1
2/20/2021,BP,1
2/20/2021,BRO,1
2/20/2021,CLF,1
2/20/2021,MT,1
2/20/2021,NYC,1
2/20/2021,ON,1
2/20/2021,PR,1
2/20/2021,UBS,1
2/20/2021,AAL,1
2/20/2021,WRAP,1
2/20/2021,ABC,1
2/21/2021,GME,40
2/21/2021,PLTR,16
2/21/2021,PINS,9
2/21/2021,VALE,7
2/21/2021,TECK,4
2/21/2021,RSI,3
2/21/2021,TSLA,3
2/21/2021,IBM,2
2/21/2021,CAN,2
2/21/2021,BB,2
2/21/2021,AMC,2
2/21/2021,AKA,2
2/21/2021,RIO,2
2/21/2021,SNDL,2
2/21/2021,WTI,2
2/21/2021,T,2
2/21/2021,PSN,1
2/21/2021,SENS,1
2/21/2021,SON,1
2/21/2021,TD,1
2/21/2021,TLRY,1
2/21/2021,WE,1
2/21/2021,RKT,1
2/21/2021,PR,1
2/21/2021,OUT,1
2/21/2021,AAPL,1
2/21/2021,CC,1
2/21/2021,ET,1
2/21/2021,EVER,1
2/21/2021,FCX,1
2/21/2021,GS,1
2/21/2021,IBKR,1
2/21/2021,IT,1
2/22/2021,GME,55
2/22/2021,PLTR,28
2/22/2021,AMC,9
2/22/2021,AAPL,7
2/22/2021,NVDA,7
2/22/2021,MAC,7
2/22/2021,TFSA,6
2/22/2021,SNDL,4
2/22/2021,BB,3
2/22/2021,C,3
2/22/2021,RKT,3
2/22/2021,BC,2
2/22/2021,NOK,2
2/22/2021,CRSR,2
2/22/2021,WWW,1
2/22/2021,WELL,1
2/22/2021,WE,1
2/22/2021,TSLA,1
2/22/2021,DO,1
2/22/2021,AKA,1
2/22/2021,AX,1
2/22/2021,AY,1
2/22/2021,BA,1
2/22/2021,GOLD,1
2/22/2021,SPG,1
2/22/2021,MD,1
2/22/2021,MSFT,1
2/22/2021,NOTE,1
2/22/2021,NVAX,1
2/22/2021,OCGN,1
2/22/2021,PEG,1
2/22/2021,PM,1
2/22/2021,RSI,1
2/22/2021,SE,1
2/23/2021,PLTR,24
2/23/2021,GME,23
2/23/2021,BB,16
2/23/2021,AMD,12
2/23/2021,AMC,11
2/23/2021,RKT,7
2/23/2021,TLRY,5
2/23/2021,WKHS,3
2/23/2021,UI,3
2/23/2021,SNOW,3
2/23/2021,TSLA,3
2/23/2021,RBLX,2
2/23/2021,RA,2
2/23/2021,NYC,2
2/23/2021,IMAX,2
2/23/2021,FIS,2
2/23/2021,ALL,2
2/23/2021,AM,1
2/23/2021,BBVA,1
2/23/2021,BJ,1
2/23/2021,CGC,1
2/23/2021,DEA,1
2/23/2021,DNA,1
2/23/2021,EDIT,1
2/23/2021,ET,1
2/23/2021,FAM,1
2/23/2021,GAME,1
2/23/2021,JPM,1
2/23/2021,NOTE,1
2/23/2021,NOW,1
2/23/2021,SCL,1
2/23/2021,SHOP,1
2/23/2021,SJM,1
2/23/2021,T,1
2/23/2021,VRM,1
2/24/2021,GME,37
2/24/2021,BB,19
2/24/2021,GSAT,14
2/24/2021,AMC,14
2/24/2021,AAL,8
2/24/2021,PLTR,4
2/24/2021,QCOM,3
2/24/2021,C,2
2/24/2021,RKT,2
2/24/2021,NPO,2
2/24/2021,GM,2
2/24/2021,ARE,1
2/24/2021,BE,1
2/24/2021,CRWD,1
2/24/2021,DO,1
2/24/2021,EDIT,1
2/24/2021,EPM,1
2/24/2021,RC,1
2/24/2021,ET,1
2/24/2021,FUND,1
2/24/2021,LOTZ,1
2/24/2021,LOVE,1
2/24/2021,MAN,1
2/24/2021,NOK,1
2/24/2021,NOW,1
2/24/2021,OR,1
2/24/2021,PPC,1
2/24/2021,SNDL,1
2/24/2021,TSLA,1
2/24/2021,UP,1
2/24/2021,WELL,1
2/25/2021,GME,147
2/25/2021,AMC,15
2/25/2021,RKT,14
2/25/2021,BB,6
2/25/2021,NOK,5
2/25/2021,C,5
2/25/2021,EDIT,4
2/25/2021,IT,4
2/25/2021,JPM,3
2/25/2021,T,3
2/25/2021,TSLA,3
2/25/2021,FROG,2
2/25/2021,DO,2
2/25/2021,BE,2
2/25/2021,ML,2
2/25/2021,YOU,2
2/25/2021,WING,2
2/25/2021,WE,2
2/25/2021,PR,2
2/25/2021,WOW,1
2/25/2021,PLTR,1
2/25/2021,IP,1
2/25/2021,JAN,1
2/25/2021,LFG,1
2/25/2021,LOVE,1
2/25/2021,MAN,1
2/25/2021,ME,1
2/25/2021,MSM,1
2/25/2021,NOW,1
2/25/2021,OR,1
2/25/2021,PM,1
2/25/2021,GMED,1
2/25/2021,PT,1
2/25/2021,RBLX,1
2/25/2021,RC,1
2/25/2021,RYAN,1
2/25/2021,SEE,1
2/25/2021,SI,1
2/25/2021,SP,1
2/25/2021,UI,1
2/25/2021,VS,1
2/25/2021,HOPE,1
2/25/2021,FUN,1
2/25/2021,FORD,1
2/25/2021,AN,1
2/25/2021,DASH,1
2/25/2021,DM,1
2/25/2021,EE,1
2/25/2021,FA,1
2/25/2021,FAT,1
2/26/2021,GME,161
2/26/2021,RKT,26
2/26/2021,AMC,20
2/26/2021,FUBO,8
2/26/2021,EDIT,6
2/26/2021,BB,5
2/26/2021,PLTR,4
2/26/2021,ALL,3
2/26/2021,AM,3
2/26/2021,DO,3
2/26/2021,HAS,3
2/26/2021,IT,3
2/26/2021,T,2
2/26/2021,IBKR,2
2/26/2021,EVER,2
2/26/2021,TSLA,2
2/26/2021,VERY,2
2/26/2021,WE,2
2/26/2021,YOU,1
2/26/2021,VS,1
2/26/2021,NOTE,1
2/26/2021,CET,1
2/26/2021,DTC,1
2/26/2021,FDS,1
2/26/2021,HE,1
2/26/2021,HR,1
2/26/2021,LIFE,1
2/26/2021,MAX,1
2/26/2021,MC,1
2/26/2021,NOK,1
2/26/2021,NOW,1
2/26/2021,TALK,1
2/26/2021,OR,1
2/26/2021,PLUS,1
2/26/2021,PRO,1
2/26/2021,PT,1
2/26/2021,ROKU,1
2/26/2021,RTX,1
2/26/2021,SEE,1
2/26/2021,SO,1
2/26/2021,SP,1
2/26/2021,ARE,1
2/26/2021,C,1
2/26/2021,AMD,1
2/27/2021,GME,52
2/27/2021,RKT,5
2/27/2021,SPOT,4
2/27/2021,PT,4
2/27/2021,AMD,4
2/27/2021,AMC,4
2/27/2021,SNAP,3
2/27/2021,BIDU,3
2/27/2021,ROOT,2
2/27/2021,YOU,2
2/27/2021,TSLA,2
2/27/2021,TECH,2
2/27/2021,LINK,2
2/27/2021,EPD,2
2/27/2021,EDIT,2
2/27/2021,ALL,1
2/27/2021,ARE,1
2/27/2021,BB,1
2/27/2021,BE,1
2/27/2021,BK,1
2/27/2021,CBOE,1
2/27/2021,CRM,1
2/27/2021,DO,1
2/27/2021,FSLY,1
2/27/2021,FUBO,1
2/27/2021,HAS,1
2/27/2021,IBKR,1
2/27/2021,LMND,1
2/27/2021,ME,1
2/27/2021,PDT,1
2/27/2021,PG,1
2/27/2021,PLTR,1
2/27/2021,SNDL,1
2/27/2021,SPCE,1
2/27/2021,T,1
2/27/2021,UI,1
2/27/2021,AAPL,1
2/27/2021,V,1
2/27/2021,XOM,1
2/27/2021,XPEV,1
3/2/2021,RKT,70
3/2/2021,GME,70
3/2/2021,AMC,28
3/2/2021,UWMC,17
3/2/2021,RL,5
3/2/2021,MVIS,5
3/2/2021,ALL,3
3/2/2021,CRM,3
3/2/2021,PLTR,3
3/2/2021,TSLA,2
3/2/2021,PT,2
3/2/2021,C,2
3/2/2021,BB,2
3/2/2021,AM,2
3/2/2021,AAPL,1
3/2/2021,LINK,1
3/2/2021,AKA,1
3/2/2021,ARE,1
3/2/2021,ASO,1
3/2/2021,BE,1
3/2/2021,COST,1
3/2/2021,DC,1
3/2/2021,GL,1
3/2/2021,HAS,1
3/2/2021,IT,1
3/2/2021,NOK,1
3/2/2021,SI,1
3/2/2021,SKT,1
3/2/2021,SNDL,1
3/2/2021,T,1
3/2/2021,TECH,1
3/2/2021,VERY,1
3/2/2021,WBS,1
3/2/2021,WE,1
3/3/2021,GME,87
3/3/2021,RKT,58
3/3/2021,UWMC,52
3/3/2021,SKT,44
3/3/2021,ASO,32
3/3/2021,PLTR,14
3/3/2021,AMC,11
3/3/2021,UNFI,8
3/3/2021,FUBO,8
3/3/2021,OCGN,6
3/3/2021,EDIT,5
3/3/2021,III,3
3/3/2021,SNDL,3
3/3/2021,SI,3
3/3/2021,RC,3
3/3/2021,IT,2
3/3/2021,DKS,2
3/3/2021,OPEN,2
3/3/2021,SDC,2
3/3/2021,SO,1
3/3/2021,T,1
3/3/2021,TD,1
3/3/2021,TURN,1
3/3/2021,UI,1
3/3/2021,WE,1
3/3/2021,YOU,1
3/3/2021,SPG,1
3/3/2021,SLG,1
3/3/2021,PR,1
3/3/2021,IP,1
3/3/2021,BOOM,1
3/3/2021,BP,1
3/3/2021,BY,1
3/3/2021,COO,1
3/3/2021,CRSR,1
3/3/2021,CS,1
3/3/2021,CTO,1
3/3/2021,GAIN,1
3/3/2021,IBM,1
3/3/2021,KIND,1
3/3/2021,ARE,1
3/3/2021,LOVE,1
3/3/2021,MAC,1
3/3/2021,MASS,1
3/3/2021,MSFT,1
3/3/2021,MSM,1
3/3/2021,OI,1
3/3/2021,OLED,1
3/3/2021,ON,1
3/3/2021,PM,1
3/3/2021,BB,1
3/3/2021,ANY,1
3/3/2021,AMD,1
3/3/2021,AM,1
3/4/2021,GME,83
3/4/2021,UWMC,40
3/4/2021,AMC,22
3/4/2021,ASO,18
3/4/2021,SKT,14
3/4/2021,RKT,12
3/4/2021,NOK,9
3/4/2021,BB,8
3/4/2021,PLTR,6
3/4/2021,SNDL,5
3/4/2021,RC,4
3/4/2021,UNFI,4
3/4/2021,PDT,4
3/4/2021,EDIT,4
3/4/2021,OI,3
3/4/2021,DASH,2
3/4/2021,TSLA,2
3/4/2021,TM,2
3/4/2021,SEE,2
3/4/2021,DO,2
3/4/2021,CPA,2
3/4/2021,WE,1
3/4/2021,VERY,1
3/4/2021,IOT,1
3/4/2021,AKA,1
3/4/2021,ALL,1
3/4/2021,BSM,1
3/4/2021,JNJ,1
3/4/2021,UP,1
3/4/2021,LINK,1
3/4/2021,MC,1
3/4/2021,NIO,1
3/4/2021,NOW,1
3/4/2021,PM,1
3/4/2021,PUMP,1
3/4/2021,SR,1
3/4/2021,T,1
3/4/2021,THC,1
3/5/2021,DO,1
3/5/2021,GME,1
3/5/2021,RKT,1
3/5/2021,SUM,1
3/5/2021,C,1
3/7/2021,GME,17
3/7/2021,DASH,14
3/7/2021,PLTR,6
3/7/2021,AMZN,3
3/7/2021,RBLX,3
3/7/2021,WE,2
3/7/2021,ALL,1
3/7/2021,ANY,1
3/7/2021,BE,1
3/7/2021,BEST,1
3/7/2021,EDIT,1
3/7/2021,INT,1
3/7/2021,JOB,1
3/7/2021,ME,1
3/7/2021,ON,1
3/7/2021,OR,1
3/7/2021,PM,1
3/7/2021,SEE,1
3/7/2021,SNOW,1
3/7/2021,TH,1
3/7/2021,YOU,1
3/8/2021,GME,80
3/8/2021,AMC,17
3/8/2021,BB,12
3/8/2021,GE,8
3/8/2021,IBKR,5
3/8/2021,UWMC,5
3/8/2021,ASO,5
3/8/2021,RKT,3
3/8/2021,WE,2
3/8/2021,PLTR,2
3/8/2021,DASH,2
3/8/2021,AER,1
3/8/2021,AKA,1
3/8/2021,BILL,1
3/8/2021,GOEV,1
3/8/2021,HP,1
3/8/2021,IMAX,1
3/8/2021,UP,1
3/8/2021,IT,1
3/8/2021,MMT,1
3/8/2021,NIO,1
3/8/2021,OR,1
3/8/2021,PM,1
3/8/2021,REAL,1
3/8/2021,RSI,1
3/8/2021,TRUE,1
3/8/2021,TSLA,1
3/8/2021,UPS,1
3/8/2021,VS,1
3/8/2021,XPEV,1
3/8/2021,YOU,1
3/9/2021,GME,148
3/9/2021,AMD,20
3/9/2021,AMC,17
3/9/2021,UWMC,17
3/9/2021,RBLX,15
3/9/2021,RSI,7
3/9/2021,SI,7
3/9/2021,RKT,6
3/9/2021,YOU,6
3/9/2021,SNDL,5
3/9/2021,BB,4
3/9/2021,WE,3
3/9/2021,PT,3
3/9/2021,AIG,2
3/9/2021,ACAD,2
3/9/2021,AAPL,2
3/9/2021,ETSY,2
3/9/2021,LOVE,2
3/9/2021,PR,2
3/9/2021,SO,1
3/9/2021,LIFE,1
3/9/2021,MOVE,1
3/9/2021,NOK,1
3/9/2021,NOW,1
3/9/2021,ON,1
3/9/2021,PLTR,1
3/9/2021,SEV,1
3/9/2021,SKT,1
3/9/2021,SND,1
3/9/2021,TSLA,1
3/9/2021,GL,1
3/9/2021,UP,1
3/9/2021,VC,1
3/9/2021,HD,1
3/9/2021,FT,1
3/9/2021,EE,1
3/9/2021,AM,1
3/9/2021,COST,1
3/9/2021,DASH,1
3/9/2021,DC,1
3/9/2021,DTC,1
3/9/2021,EDIT,1
3/9/2021,NVDA,1
3/10/2021,GME,180
3/10/2021,AMC,55
3/10/2021,UNFI,13
3/10/2021,PRPL,11
3/10/2021,DGX,6
3/10/2021,RBLX,5
3/10/2021,UWMC,5
3/10/2021,SP,3
3/10/2021,DO,3
3/10/2021,BB,3
3/10/2021,MIT,2
3/10/2021,YOU,2
3/10/2021,PM,2
3/10/2021,IT,2
3/10/2021,GOEV,2
3/10/2021,ABC,1
3/10/2021,ALL,1
3/10/2021,ASO,1
3/10/2021,BC,1
3/10/2021,BEST,1
3/10/2021,BNGO,1
3/10/2021,DTC,1
3/10/2021,EW,1
3/10/2021,EDIT,1
3/10/2021,FUBO,1
3/10/2021,GOOD,1
3/10/2021,TPX,1
3/10/2021,IE,1
3/10/2021,JAN,1
3/10/2021,NICE,1
3/10/2021,NOW,1
3/10/2021,OI,1
3/10/2021,ON,1
3/10/2021,SEE,1
3/10/2021,SNAP,1
3/10/2021,TD,1
3/10/2021,TTM,1
3/10/2021,TURN,1
3/10/2021,UBER,1
3/10/2021,UBS,1
3/10/2021,UP,1
3/10/2021,VS,1
3/11/2021,GME,120
3/11/2021,AMC,27
3/11/2021,SAFE,18
3/11/2021,UWMC,10
3/11/2021,NOK,9
3/11/2021,EXPI,6
3/11/2021,MX,5
3/11/2021,EXPE,3
3/11/2021,ALL,3
3/11/2021,MSM,3
3/11/2021,T,3
3/11/2021,V,2
3/11/2021,SR,2
3/11/2021,RSI,2
3/11/2021,RBLX,2
3/11/2021,PLTR,2
3/11/2021,OLED,2
3/11/2021,FL,2
3/11/2021,ASO,2
3/11/2021,FOUR,1
3/11/2021,GF,1
3/11/2021,JAN,1
3/11/2021,MO,1
3/11/2021,NOW,1
3/11/2021,ON,1
3/11/2021,PB,1
3/11/2021,PT,1
3/11/2021,RIOT,1
3/11/2021,SO,1
3/11/2021,SQ,1
3/11/2021,UNFI,1
3/11/2021,WE,1
3/11/2021,YOU,1
3/11/2021,FCF,1
3/11/2021,DO,1
3/11/2021,DMA,1
3/11/2021,CTO,1
3/11/2021,AM,1
3/11/2021,APP,1
3/11/2021,CIO,1
3/11/2021,CPA,1
3/12/2021,GME,58
3/12/2021,AMC,7
3/12/2021,UWMC,7
3/12/2021,RC,5
3/12/2021,BB,4
3/12/2021,RKT,3
3/12/2021,PLTR,3
3/12/2021,MAR,3
3/12/2021,WISH,2
3/12/2021,SI,2
3/12/2021,OI,2
3/12/2021,CBD,1
3/12/2021,EBON,1
3/12/2021,GOEV,1
3/12/2021,LOVE,1
3/12/2021,LUMN,1
3/12/2021,MD,1
3/12/2021,NKLA,1
3/12/2021,NLSP,1
3/12/2021,NOK,1
3/12/2021,NVAX,1
3/12/2021,ON,1
3/12/2021,PM,1
3/12/2021,RIDE,1
3/12/2021,SBUX,1
3/12/2021,SKLZ,1
3/12/2021,SNDL,1
3/12/2021,SOS,1
3/12/2021,TXMD,1
3/12/2021,UP,1
3/13/2021,GME,109
3/13/2021,SI,11
3/13/2021,TTM,6
3/13/2021,DO,6
3/13/2021,NIO,6
3/13/2021,MVIS,5
3/13/2021,NOK,5
3/13/2021,RKT,5
3/13/2021,TSLA,5
3/13/2021,VERY,4
3/13/2021,CHWY,4
3/13/2021,AMZN,3
3/13/2021,AMC,3
3/13/2021,MA,2
3/13/2021,LOVE,2
3/13/2021,GOEV,2
3/13/2021,GE,2
3/13/2021,DKNG,2
3/13/2021,ALL,2
3/13/2021,SRPT,2
3/13/2021,TD,2
3/13/2021,YOU,2
3/13/2021,BABA,2
3/13/2021,RIOT,1
3/13/2021,IRL,1
3/13/2021,IT,1
3/13/2021,KEY,1
3/13/2021,LMT,1
3/13/2021,NOTE,1
3/13/2021,OM,1
3/13/2021,PLTR,1
3/13/2021,PT,1
3/13/2021,PYR,1
3/13/2021,SA,1
3/13/2021,GPRO,1
3/13/2021,SO,1
3/13/2021,SP,1
3/13/2021,T,1
3/13/2021,UBER,1
3/13/2021,HL,1
3/13/2021,GD,1
3/13/2021,ABNB,1
3/13/2021,AAPL,1
3/13/2021,AKA,1
3/13/2021,DIS,1
3/13/2021,ARE,1
3/13/2021,BEAT,1
3/13/2021,BP,1
3/13/2021,CAT,1
3/13/2021,COST,1
3/13/2021,CRSR,1
3/13/2021,CS,1
3/13/2021,CVE,1
3/13/2021,DB,1
3/14/2021,GME,71
3/14/2021,AMC,27
3/14/2021,RKT,12
3/14/2021,NOK,11
3/14/2021,CPNG,7
3/14/2021,RIDE,7
3/14/2021,UWMC,5
3/14/2021,SR,4
3/14/2021,GM,4
3/14/2021,OI,4
3/14/2021,GOEV,3
3/14/2021,YOU,3
3/14/2021,TSLA,3
3/14/2021,API,3
3/14/2021,FCF,2
3/14/2021,TD,2
3/14/2021,SP,2
3/14/2021,NIO,2
3/14/2021,HIMS,2
3/14/2021,FF,1
3/14/2021,SNDL,1
3/14/2021,NOTE,1
3/14/2021,NVDA,1
3/14/2021,NYC,1
3/14/2021,ON,1
3/14/2021,OR,1
3/14/2021,PM,1
3/14/2021,PR,1
3/14/2021,PT,1
3/14/2021,SAVE,1
3/14/2021,SO,1
3/14/2021,SQL,1
3/14/2021,TALK,1
3/14/2021,VERY,1
3/14/2021,WEN,1
3/14/2021,LOVE,1
3/14/2021,DO,1
3/14/2021,DIS,1
3/14/2021,ALL,1
3/14/2021,ARE,1
3/14/2021,BB,1
3/14/2021,CCL,1
3/14/2021,CRWD,1
3/15/2021,GME,117
3/15/2021,AMC,31
3/15/2021,RKT,25
3/15/2021,NIO,17
3/15/2021,BB,15
3/15/2021,UWMC,5
3/15/2021,NOK,4
3/15/2021,ALL,3
3/15/2021,EXPE,2
3/15/2021,CRSR,2
3/15/2021,YOU,2
3/15/2021,T,2
3/15/2021,SP,2
3/15/2021,SI,2
3/15/2021,PLTR,2
3/15/2021,OI,2
3/15/2021,MSM,2
3/15/2021,GOEV,2
3/15/2021,LFG,1
3/15/2021,MIND,1
3/15/2021,MOVE,1
3/15/2021,MSFT,1
3/15/2021,NOTE,1
3/15/2021,OUT,1
3/15/2021,PENN,1
3/15/2021,PR,1
3/15/2021,PT,1
3/15/2021,RSI,1
3/15/2021,SNDL,1
3/15/2021,VERY,1
3/15/2021,WE,1
3/15/2021,WOW,1
3/15/2021,KEN,1
3/15/2021,HD,1
3/15/2021,GM,1
3/15/2021,GAB,1
3/15/2021,AKA,1
3/15/2021,ARE,1
3/15/2021,BAM,1
3/15/2021,C,1
3/15/2021,DTC,1
3/16/2021,GME,104
3/16/2021,AMC,26
3/16/2021,RKT,19
3/16/2021,UWMC,14
3/16/2021,C,8
3/16/2021,TSLA,8
3/16/2021,SI,5
3/16/2021,IT,3
3/16/2021,NOK,3
3/16/2021,EDIT,3
3/16/2021,PLTR,3
3/16/2021,YOU,3
3/16/2021,FT,2
3/16/2021,CRSR,2
3/16/2021,BB,2
3/16/2021,AN,2
3/16/2021,NIO,2
3/16/2021,RSI,2
3/16/2021,PLUG,2
3/16/2021,ABC,1
3/16/2021,AMZN,1
3/16/2021,BABA,1
3/16/2021,BE,1
3/16/2021,FCEL,1
3/16/2021,GL,1
3/16/2021,GOLD,1
3/16/2021,IP,1
3/16/2021,MSFT,1
3/16/2021,NYC,1
3/16/2021,OI,1
3/16/2021,OR,1
3/16/2021,REAL,1
3/16/2021,RNA,1
3/16/2021,UNFI,1
3/16/2021,UP,1
3/16/2021,WE,1
3/17/2021,GME,28
3/17/2021,UWMC,14
3/17/2021,EDIT,7
3/17/2021,SI,5
3/17/2021,PLTR,4
3/17/2021,RKT,3
3/17/2021,RC,2
3/17/2021,PG,2
3/17/2021,OR,2
3/17/2021,IT,2
3/17/2021,ARE,2
3/17/2021,NOW,1
3/17/2021,PDD,1
3/17/2021,PLUG,1
3/17/2021,T,1
3/17/2021,UBER,1
3/17/2021,VERY,1
3/17/2021,YOU,1
3/17/2021,MKSI,1
3/17/2021,NOK,1
3/17/2021,MIND,1
3/17/2021,BABA,1
3/17/2021,ALL,1
3/17/2021,AMC,1
3/17/2021,AN,1
3/17/2021,BB,1
3/17/2021,LEN,1
3/17/2021,BE,1
3/17/2021,BIDU,1
3/17/2021,CIA,1
3/17/2021,COUP,1
3/17/2021,CRWD,1
3/17/2021,CTLT,1
3/17/2021,FE,1
3/17/2021,JNJ,1
3/17/2021,LE,1
3/27/2021,GME,10
3/27/2021,CLF,6
3/27/2021,DM,2
3/27/2021,ICE,1
3/27/2021,BB,1
3/27/2021,CC,1
3/27/2021,MS,1
3/27/2021,UP,1
3/27/2021,UWMC,1
3/28/2021,AMRS,22
3/28/2021,GME,7
3/28/2021,RSI,3
3/28/2021,GOEV,3
3/28/2021,ENPH,3
3/28/2021,BB,3
3/28/2021,IP,2
3/28/2021,AMC,2
3/28/2021,ASO,1
3/28/2021,BOX,1
3/28/2021,CS,1
3/28/2021,DMA,1
3/28/2021,MS,1
3/28/2021,OPEN,1
3/28/2021,PLTR,1
3/28/2021,RKT,1
3/28/2021,ROOT,1
3/28/2021,TLRY,1
3/28/2021,TWO,1
3/28/2021,UPST,1
3/29/2021,RKT,18
3/29/2021,PLTR,17
3/29/2021,HGEN,10
3/29/2021,RIG,9
3/29/2021,GME,9
3/29/2021,WBA,4
3/29/2021,BB,4
3/29/2021,GM,4
3/29/2021,AMC,3
3/29/2021,AAL,3
3/29/2021,SG,3
3/29/2021,PENN,3
3/29/2021,HAE,2
3/29/2021,CS,2
3/29/2021,BCRX,2
